% # columns="iteration, evaluation, void, void, void, xmean", seed=441820, Wed Jul 29 08:40:20 2026, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 8 0 0 0 0.09756749903424225 -0.02989363505705282 0.04970955741011859 1.5301442967007213 -0.02211352087329041
16 128 0 0 0 0.018034397780331793 0.06701512065137595 -0.09702364950800482 1.2132573353990996 0.14891868181882378
16 128 0 0 0 0.018034397780331793 0.06701512065137595 -0.09702364950800482 1.2132573353990996 0.14891868181882378
3 24 0 0 0 -0.030939280579554307 -0.004452683216114997 0.02335476551597045 1.0531262125609373 0.29078419377069537
4 32 0 0 0 -0.04474313510170794 -0.0013956884028590378 0.038015336878765696 0.8304752903128738 0.14330458886729494
5 40 0 0 0 -0.0511703822683295 -0.007268171960773588 0.04807331976013807 1.1349637661639045 -0.1203121669149696
6 48 0 0 0 -0.041124633954501305 0.004020905853750585 0.04975019402414929 0.863440969064537 -0.32492721329929997
7 56 0 0 0 -0.031140056197736736 0.01062400870471584 0.04700117143459481 0.7053866641330166 -0.24303316167508743
8 64 0 0 0 -0.030871698285387335 0.01217617068927011 0.058430430682006845 0.6467570191347943 -0.6913280431638562
9 72 0 0 0 -0.045531055329780266 0.005271126473308995 0.04854556720679789 0.6852599247506601 -0.447432218089368
10 80 0 0 0 -0.04808268368743808 -0.006680465629057415 0.04376858706708041 0.5627806377908816 -0.4341003999015027
11 88 0 0 0 -0.04692879517232931 0.007851722556110005 0.05030404379199318 0.719553765488473 -0.4113830355052977
12 96 0 0 0 -0.0536665345619156 0.004445559574836094 0.051549377666873425 0.7840128218580381 -0.28037476029209085
2 16 0 0 0 -0.26564660098574006 -0.030283198829917674 -0.14040172925280658 1.4761304572845935 -0.007487179400228019
13 104 0 0 0 -0.051054515837307995 0.006137995729676811 0.048307715386179596 0.6926080540723947 -0.28453626253053316
14 112 0 0 0 -0.05472458090220406 0.005193962110748402 0.04446704289817813 0.8025840257417878 -0.11566361878380212
15 120 0 0 0 -0.04600711681160272 0.002583879575241894 0.046988868908276575 0.6449141769229256 -0.18340569695035472
16 128 0 0 0 -0.044379160808978385 0.0027518933049822895 0.045519378309794675 0.5920105436316435 -0.034844992531204995
16 128 0 0 0 -0.044379160808978385 0.0027518933049822895 0.045519378309794675 0.5920105436316435 -0.034844992531204995
3 24 0 0 0 -0.4574513589766419 -0.04006565416220914 -0.13669777197935457 1.5333411802702095 0.04370937809060502
4 32 0 0 0 -0.5920729123242396 0.041699475236253336 -0.16288430039457524 1.5496498262219096 -0.005113118223184241
5 40 0 0 0 -0.925894323102098 -0.1011076044858919 -0.1865852727504351 1.4932218859497912 -0.07352566598846567
6 48 0 0 0 -0.6927501211559914 -0.060483677324538604 -0.18207110379003233 1.4487939728764538 -0.1115273454119735
7 56 0 0 0 -0.7554237548976167 -0.1263566400314353 -0.17187257437361625 1.5129615839173243 0.049564229593147685
8 64 0 0 0 -0.5847929494019605 -0.16866173073895313 -0.14008641525235105 1.4775055154940835 0.04766377690753919
9 72 0 0 0 -0.7497141241080143 -0.30305702553128105 -0.13662180760522508 1.4755578794390691 -0.029846632018489163
10 80 0 0 0 -0.803671648466413 -0.11972955120199612 -0.08439408546052361 1.445711887611989 -0.16712026602111277
11 88 0 0 0 -0.7438530689365992 -0.17261550976558038 -0.0006506282123929714 1.5978318589920044 -0.04520302036340777
12 96 0 0 0 -0.6628831654931601 -0.22052730473063126 -0.05557928416972619 1.5817099998197046 -0.0828084886416376
13 104 0 0 0 -0.6319211106497027 -0.2895326649908331 -0.09870946157249848 1.5658252115846238 -0.06062354996905591
14 112 0 0 0 -0.7501860489872196 -0.19748538139774874 -0.11312461897780064 1.629353917351753 -0.13790125681459814
15 120 0 0 0 -0.5357402083868231 -0.16709104736967154 -0.07148240802226898 1.627134706190617 -0.07504193234900151
16 128 0 0 0 -0.5720986573629188 -0.17820259114029066 -0.05144380145623544 1.6779580078210752 -0.031051069070906222
16 128 0 0 0 -0.5720986573629188 -0.17820259114029066 -0.05144380145623544 1.6779580078210752 -0.031051069070906222
